ECPay Web Portal,5741,INDIVIDUAL ACCOUNT,KOKS DE KALIBO INC.,KOKS MAIN,JM BLDG.: POBLACION TAKAS: CUARTERO CAPIZ,Cuartero,Capiz,Visayas,Distributor
ECPay Web Portal,5742,INDIVIDUAL ACCOUNT,KOKS DE KALIBO INC.,KOKS CAPIZ,RAL BLDG.: ROXAS AVENUE: ROXAS CITY: CAPIZ,Roxas,Capiz,Visayas,Distributor
ECPay Web Portal,5743,INDIVIDUAL ACCOUNT,KOKS DE KALIBO INC.,KOKS ANTIQUE,ROXAS AVENUE KALIBO: AKLAN,Kalibo,Aklan,Visayas,Distributor
ECPay Web Portal,5776,MAGIC APPLIANCE CENTER: INC.,MAGIC APPLIANCE CENTER: INC.,MAC MANGATAREM,MANGATAREM: PANGASINAN,Mangatarem,Pangasinan,North Luzon,Appliance Center
ECPay Web Portal,5778,INDIVIDUAL ACCOUNT,SMSP PAWNSHOP INC,SMSP PAWNSHOP INC,#75 A NATIONAL HIGHWAY REAL CALAMBA: LAGUNA,Calamba,Laguna,South Luzon,Pawnshop
ECPay Web Portal,5779,INDIVIDUAL ACCOUNT,JICON GEN. MERCHANDISING,JICON GEN. MERCHANDISING,ZONE 2-349: TABAY STREET: POOC: TALISAY CITY: CEBU,Talisay,Cebu,Visayas,Travel Agency
ECPay Web Portal,5781,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,DAVAO BAJADA,UNIT 1A - 3A GGO SUMMIT BLDG.: J.P. LAUREL AVE.: BAJADA DAVAO CITY,Davao,Davao del Sur,Mindanao,Bank
ECPay Web Portal,5782,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,ARAS ASAN,NATIONAL HIGHWAY: ARAS-ASAN: CAGWAIT: SURIGAO DEL SUR,Cagwait,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5783,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,BAROBO,NATIONAL HIGHWAY: BAROBO: SURIGAO DEL SUR,Barobo,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5784,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,BISLIG,ESPIRITU ST.: MANGAGOY: BISLIG: SURIGAO DEL SUR,Bislig,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5785,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,BUTUAN,1ST FLOOR: INTINO BUILDING: J.C. AQUINO: BUTUAN CITY,Butuan,Agusan Del Norte,Mindanao,Bank
ECPay Web Portal,5786,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,CAGAYAN DE ORO,1ST FLOOR CENTRO MARIANO BUILDING: OSMEÑA ST.: CAGAYAN DE ORO: MISAMIS ORIENTAL,Cagayan de Oro,Misamis Oriental,Mindanao,Bank
ECPay Web Portal,5787,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,CATEEL,CASTRO AVENUE: BARANGAY POBLACION: CATEEL: DAVAO ORIENTAL,Cateel,Davao Oriental,Mindanao,Bank
ECPay Web Portal,5788,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,DAVAO BUHANGIN,UNIT #6 PLUG HOLDINGS INC.: NATIONAL HIGHWAY: BRGY. BUHANGIN,Davao,Davao del Sur,Mindanao,Bank
ECPay Web Portal,5790,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,DAVAO MATINA,DOOR H 11-C DBC REALTY BLDG.: MCARTHUR HIGHWAY: MATINA: DAVAO CITY,Davao,Davao del Sur,Mindanao,Bank
ECPay Web Portal,5791,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,DIGOS ,RIZAL AVENUE: DIGOS CITY,Digos,Davao del Sur,Mindanao,Bank
ECPay Web Portal,5792,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,GENERAL SANTOS,1ST FLOOR CAP BLDG.: CORNER PENDATUN AVE. ANONAS ST.: GENERAL SANTOS CITY,General Santos,South Cotabato,Mindanao,Bank
ECPay Web Portal,5794,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,HINATUAN,CORNER MAGALLANES ST. AND BANDOLA ST.: HINATUAN: SURIGAO DEL SUR,Hinatuan,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5796,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,LIANGA,CORNER OSMEÑA ST.: NATIONAL HIGHWAY: LIANGA: SURIGAO DEL SUR ,Lianga,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5798,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,PANABO,UNIT 1 CENTINO REALTY: QUEZON CITY STREET: PANABO CITY,Panabo,Davao del Norte,Mindanao,Bank
ECPay Web Portal,5799,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,SAN FRANCISCO,QUEZON ST.: SAN FRANCISCO: AGUSAN DEL SUR,San Francisco,Agusan Del Sur,Mindanao,Bank
ECPay Web Portal,5800,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,TAGUM,PEREYRAS BUILDING: 174 OSMEÑA EXTENSION: MAGUGPO WEST: TAGUM CITY: DAVAO DEL NORTE,Tagum,Davao del Norte,Mindanao,Bank
ECPay Web Portal,5801,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,TALISAY,NATIONAL HIGHWAY: LAWA-AN I: TALISAY CITY: CEBU,Talisay,Cebu,Visayas,Bank
ECPay Web Portal,5802,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,TANDAG,BAG-ONG LUNGSOD: NAPO: NATIONAL HIGHWAY TANDAG: SURIGAO DEL SUR,Tandag,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5803,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,VALENCIA,PALMA STREET: VALENCIA CITY: BUKIDNON,Valencia,Bukidnon,Mindanao,Bank
ECPay Web Portal,5807,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,TRENTO,LOCK TIENDA BLG.: PUROK 7: TRENTO: AGUSAN DEL SUR,Trento,Agusan Del Sur,Mindanao,Bank
ECPay Web Portal,5808,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,BAYUGAN,YAKAL STREET: TAGLATAWAN: BAYUGAN CITY,Bayugan,Agusan Del Sur,Mindanao,Bank
ECPay Web Portal,5812,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,GINGOOG,TRINIDAD BAOL CORNER C.V. LUGOD: GINGOOG CITY,Gingoog,Misamis Oriental,Mindanao,Bank
ECPay Web Portal,5813,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,MADRID,BARANGAY QUIRINO: MADRID: SURIGAO DEL SUR,Madrid,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,5814,JAT - CENTRAL HOLDING (TAMBUNTING),JAT - CENTRAL HOLDING (TAMBUNTING),C121 SINDALAN,SINDALAN SAN FERNANDO: PAMPANGA,San Fernando,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5825,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,PISSFP,B. MENDOZA ST.: SAN FERNANDO: PAMPANGA,San Fernando,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5826,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,PISMEX,PARIAN: MEXICO: PAMPANGA,Mexico,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5827,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPBULAON,BLK 12 LOT 23 BULAON: SAN FERNANDO: PAMPANGA,San Fernando,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5828,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPBENDIX,BENDIX BUILDING SAN FERNANDO PAMPANGA,San Fernando,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5829,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPGUAGUA,STO. NINO GUAGUA PAMPANGA,Guagua,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5830,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,RHBAGUIO,VICTORIA SHOPPERSVILLE UPPER MABINI ST.: BAGUIO CITY,Baguio,Benguet,North Luzon,Pawnshop
ECPay Web Portal,5831,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPPASIG1,#9 DR. SIXTO: ANTONIO AVENUE: KAPASIGAN: PASIG CITY,Pasig,Metro Manila,Metro Manila,Pawnshop
ECPay Web Portal,5832,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPPASIG2,URBANO VELASCO AVE. COR R. CRUZ ST.: PINAGBUHATAN PASIG CITY,Pasig,Metro Manila,Metro Manila,Pawnshop
ECPay Web Portal,5833,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,PISANG,STALL NO. 2 PLARIDEL SHOPPING CENTER: PLARIDEL ST: ANGELES CITY,Angeles,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5834,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,RHANG,UNIT A HENSON BLDG. PLARIDEL ST. SAN NICOLAS ANGELES CITY,Angeles,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5835,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,RHMADAPDAP,BLK 192 LOT 2 32ND ST.: MADAPDAP RESETTLEMENT: MABALACAT PAMPANGA,Mabalacat,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5836,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPBALIBAGO,CLARKVIEW SQUARE: DON JUICO ST.: CORNER NARCISO  ST.: MALABANIAS: ANGELES CITY,Angeles,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5837,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPMIRANDA,#132 LOURDES BUILDING: MIRANDA ST.: ANGELES CITY,Angeles,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5838,JAT - CENTRAL HOLDING (TAMBUNTING),JAT - CENTRAL HOLDING (TAMBUNTING),C120 SAN FABIAN,SAN FABIAN: PANGASINAN,San Fabian,Pangasinan,North Luzon,Pawnshop
ECPay Web Portal,5842,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPSTA ANA,#2 SAN JOAQUIN: STA. ANA: PAMPANGA,Santa Ana,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5843,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,TPARAYAT,JM ESPINO ST.: MANGGA CACUTUD: ARAYAT: PAMPANGA,Arayat,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5844,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,PISARA,PISTAHAN PAWNSHOP ARAYAT PAMPANGA,Arayat,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5845,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,ROYAL HOUSE JEWELRY AND PAWNSHOP: INC.,RHARAYAT,POBLACION ARAYAT PAMPANGA,Arayat,Pampanga,North Luzon,Pawnshop
ECPay Web Portal,5847,INDIVIDUAL ACCOUNT,LTS DEPARTMENT STORES,LTS DEPT STORE MAIN,R. MAGSAYSAY AVENUE DAVAO CITY,Davao,Davao del Sur,Mindanao,Mall/Supermarket
ECPay Web Portal,5849,INDIVIDUAL ACCOUNT,LTS DEPARTMENT STORES,LTS DEPT STORE CENTERPOINT,CROSSING MATINA: DAVAO CITY,Davao,Davao del Sur,Mindanao,Mall/Supermarket
ECPay Web Portal,5850,INDIVIDUAL ACCOUNT,LTS DEPARTMENT STORES,LTS DEPT STORE TAGUM,55 NATIONAL HIGHWAY: TAGUM CITY,Tagum,Davao del Norte,Mindanao,Mall/Supermarket
ECPay Web Portal,5854,INDIVIDUAL ACCOUNT,VAB TRAVEL & TOURS,VAB TRAVEL & TOURS,1ST-6 PEARL DRIVE COMMERCIAL CENTER COMMONWEALTH AVENUE CORNER PEARL ST. FAIRVIEW: QC,Quezon City,Metro Manila,Metro Manila,Travel Agency
ECPay Web Portal,5859,INDIVIDUAL ACCOUNT,GMM COMMUNICATION PROVIDER,SMART ASD OLONGAPO,HAPPY VALLEY CENTER: ZONE 1: POBLACION: IBA ZAMBALES,Iba,Zambales,North Luzon,Distributor
ECPay Web Portal,5868,INDIVIDUAL ACCOUNT,AURORA TELECOMMUNICATION CENTER,SMART ASC BALER,QUEZON ST. COR. BITONG ST. BALER: AURORA,Baler,Aurora,North Luzon,Distributor
ECPay Web Portal,5904,JAT - CENTRAL HOLDING (TAMBUNTING),JAT - CENTRAL HOLDING (TAMBUNTING),C122 PAOAY,PAOAY PLAZA: ILOCOS NORTE,Paoay,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,5924,INDIVIDUAL ACCOUNT,AQN COMMUNICATIONS,SMART ASD SF LA UNION,PAGDARAON: SAN FERNANDO CITY LA UNION,San Fernando,La Union,North Luzon,Distributor
ECPay Web Portal,5931,INDIVIDUAL ACCOUNT,UNIGLOBAL LINK CORPORATION,SMART ASD TAGUM,SEMINARY DRIVE: MAGUGPO WEST: TAGUM CITY,Tagum,Davao del Norte,Mindanao,Distributor
ECPay Web Portal,5944,INDIVIDUAL ACCOUNT,IN HIS TIME ENTERPRISES,IN HIS TIME ENTERPRISES,B4 L1 BF RESORT DRIVE COR. C UGALDE BF RESORT VILLAGE LAS PINAS CITY,Las Piñas,Metro Manila,Metro Manila,Distributor
ECPay Web Portal,5945,INDIVIDUAL ACCOUNT,T TANS DROP AND SHOP,SMART ASC ROMBLON,BRGY LIWANAG CAONGAN ROMBLON,Odiongan,Romblon,South Luzon,Distributor
ECPay Web Portal,5952,INDIVIDUAL ACCOUNT,NIG MARKETING: INC,SAGAY BRANCH,NATIONAL HIGHWAY BRGY POBLACION II: SAGAY CITY NEG. OCC.,Sagay,Negros Occidental,Visayas,Appliance Center
ECPay Web Portal,5953,INDIVIDUAL ACCOUNT,NIG MARKETING: INC,SANCARLOS BRANCH,NATIONAL HIGHWAY SANCARLOS CITY NEG. OCC.,San Carlos,Negros Occidental,Visayas,Appliance Center
ECPay Web Portal,5954,INDIVIDUAL ACCOUNT,NIG MARKETING: INC,SAN SEBASTIAN1,5 SAN SEBASTIAN STREET: BACOLOD CITY,Bacolod,Negros Occidental,Visayas,Appliance Center
ECPay Web Portal,5964,INDIVIDUAL ACCOUNT,JESED REMITTANCE SERVICES,JESED 002 - LAWANGBATO,#8 CENTRO LAWANGBATO: VALENZUELA CITY,Valenzuela,Metro Manila,Metro Manila,Remittance Center
ECPay Web Portal,5967,INDIVIDUAL ACCOUNT,DC INVEST INC,SMART ASD DC INVEST INC ,PUROK 2 BRGY COMMUNAL BUHANGIN: DAVAO CITY ,Davao,Davao del Sur,Mindanao,Distributor
ECPay Web Portal,5968,INDIVIDUAL ACCOUNT,KLCG DISTRIBUTION GROUP INC,SMART ASD BANGOY DAVAO,DOOR 1 & 2: VILLA- ARBILLE BUILDING C. BANGOY: DAVAO CITY,Davao,Davao del Sur,Mindanao,Distributor
ECPay Web Portal,5969,INDIVIDUAL ACCOUNT,REJOICE PHOTO SERVICE CENTER,SMART ASC MALAYBALAY,CHOWKING BLDG.: FORTICH STREET: MALAYBALAY CITY,Malaybalay,Bukidnon,Mindanao,Distributor
ECPay Web Portal,5978,INDIVIDUAL ACCOUNT,JESED REMITTANCE SERVICES,JESED 001 - KAYBIGA,KAYBIGA: CALOOCAN CITY: METRO MANILA,Caloocan,Metro Manila,Metro Manila,Remittance Center
ECPay Web Portal,5981,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE DUTERTE,DUTERTE ST.: DAVAO CITY (SANTOS BUILDING),Davao,Davao del Sur,Mindanao,Pawnshop
ECPay Web Portal,5982,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE SAN PEDRO,SAN PEDRO ST.: DAVAO CITY,Davao,Davao del Sur,Mindanao,Pawnshop
ECPay Web Portal,5987,FEROCE PAWNSHOP,FEROCE PAWNSHOP,AGENCIA CIRILI QUEZON,QUEZON AVE.: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5988,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE ISULAN,KALAWAG 2 ISULAN SULTAN KUDARAT,Isulan,Sultan Kudarat,Mindanao,Pawnshop
ECPay Web Portal,5989,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE KIDAPAWAN,JOSE ABAD SANTOS: KIDAPAWAN CITY,Kidapawan,North Cotabato,Mindanao,Pawnshop
ECPay Web Portal,5990,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE MALL,DON RUFINO ALONZO ST. BRGY POBLACION: BICES MALL COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5992,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE HIGHWAY,SINSUAT AVENUE: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5993,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE DOROTHEO,A. DOROTHEO ST.: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5995,FEROCE PAWNSHOP,FEROCE PAWNSHOP,AGENCIA CIRILO1,DON RUFINO ALONZO ST.: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5996,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE ALMONTE,SK PENDATUN AVE.: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,5998,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE TORIL,G.LAO PUBLIC MARKET: TORIL DAVAO CITY,Davao,Davao del Sur,Mindanao,Pawnshop
ECPay Web Portal,5999,FEROCE PAWNSHOP,FEROCE PAWNSHOP,3GMAIN,DON RUFINO ALONZO ST: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,6001,FEROCE PAWNSHOP,FEROCE PAWNSHOP,3GHIGHWAY,SINSUAT AVE.: COTABATO CITY ( ALNOR COMPLEX),Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,6002,FEROCE PAWNSHOP,FEROCE PAWNSHOP,3GMIDSAYAP,PUBLIC TERMINAL: MIDSAYAP NORTH COTABATO ,Midsayap,North Cotabato,Mindanao,Pawnshop
ECPay Web Portal,6003,FEROCE PAWNSHOP,FEROCE PAWNSHOP,GROCE,SINSUAT AVE.: COTABATO CITY (HOP & SHOP BUILDING),Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,6004,FEROCE PAWNSHOP,FEROCE PAWNSHOP,GROCEDAMOSA,DAMOSA COMPLEX DAVAO CITY,Davao,Davao del Sur,Mindanao,Pawnshop
ECPay Web Portal,6005,FEROCE PAWNSHOP,FEROCE PAWNSHOP,FEROCE BRANCH 1,COR. SUPERMARKET SITE: COTABATO CITY,Cotabato,Maguindanao,Mindanao,Pawnshop
ECPay Web Portal,6036,INDIVIDUAL ACCOUNT,FLIGHT AND TRIP TRAVEL SERVICES,FLIGHT AND TRIP_MAIN,G. ROBES BLDG TUNGKO SJDM BULACAN,San Jose del Monte,Bulacan,North Luzon,Travel Agency
ECPay Web Portal,6042,INDIVIDUAL ACCOUNT,NOVELTY BATAC PAWNSHOP,NOVELTY BATAC_,MAIN OFFICE NOVELTY BLDG #1-N LACUB: CITY OF BATAC: ILOCOS NORTE,Batac,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,6050,INDIVIDUAL ACCOUNT,NOVELTY BATAC PAWNSHOP,NOVELTY BATAC,NOVELTY BLDG #1-N LACUB: CITY OF BATAC: ILOCOS NORTE,Batac,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,6052,INDIVIDUAL ACCOUNT,CELL WHIZ RELOADING & ACCESSORIES CO,CELL WHIZ,249 GENERAL LUIS ST. NOVALICHES QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Other Services
ECPay Web Portal,6055,INDIVIDUAL ACCOUNT,JDR ENTERPRISE,JDR ENTERPRISE ,1/F RMB I RM. 1 LAKANDULA STREET: POBLACION: MARIVELES BATAAN,Mariveles,Bataan,North Luzon,Other Services
ECPay Web Portal,6078,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,TAGBINA,TAGBINA SURIGAO DEL SUR,Tagbina,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,6079,INDIVIDUAL ACCOUNT,COMPUTERRIFICS COMPUTER SERVICES,COMPUTERRIFICS,889- B M. NAVAL ST. SIPAC: NAVOTAS CITY,Navotas,Metro Manila,Metro Manila,Internet Café
ECPay Web Portal,6081,INDIVIDUAL ACCOUNT,MDAL TRAVEL AND TOURS,MDAL TRAVEL AND TOURS,425 LONTOC ST.: PALINGON TIPAS: TAGUIG CITY,Taguig,Metro Manila,Metro Manila,Travel Agency
ECPay Web Portal,6087,INDIVIDUAL ACCOUNT,VRP GENERAL MERCHANDISE,LOAD-2-CONNECT BR. 1,124 A. MARIANO ST.: BAGBAGUIN: VALENZUELA CITY,Valenzuela,Metro Manila,Metro Manila,Other Services
ECPay Web Portal,6088,INDIVIDUAL ACCOUNT,ROVIERM LOADING STATION,ROVIERM LOADING STATION,BLK 1 LOT 1 VERAVILLE TOWNHOMES CLASSIC: TALON 5: MARCOS ALVAREZ RD. LAS PINAS CITY,Las Piñas,Metro Manila,Metro Manila,Other Services
ECPay Web Portal,6089,INDIVIDUAL ACCOUNT,TOPMED TRAVEL & TOURS CORPORATION,TOPMED TRAVEL & TOURS,GROUND FLR WORLDWIDE CORPORATE CENTER SHAW BLDV,Pasig,Metro Manila,Metro Manila,Travel Agency
ECPay Web Portal,6097,INDIVIDUAL ACCOUNT,VRP GENERAL MERCHANDISE,LOAD-2-CONNECT BR. 2,124 A. MARIANO ST.: BAGBAGUIN: VALENZUELA CITY,Valenzuela,Metro Manila,Metro Manila,Other Services
ECPay Web Portal,6111,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA PAWNSHOP MAIN,TAGALA PAWNSHOP SHOPESVILLE ARCADE: UNIT 23: LEVEL B: GREENHILLS SAN JUAN CITY,San Juan,Metro Manila,Metro Manila,Pawnshop
ECPay Web Portal,6114,INDIVIDUAL ACCOUNT,ILOILO TALK ACTIVE CORPORATION,SMART ASD ILOILO-ITAC 1,RICA BLDG LIASIRI ST.: ILOILO CITY,Iloilo,Iloilo,Visayas,Distributor
ECPay Web Portal,6119,SANTOLAN PAWNSHOP INC,SANTOLAN PAWNSHOP INC,SANTOLAN HEAD OFFICE,345 AMANG RODRIGUEZ AVE.: SANTOLAN: PASIG CITY,Pasig,Metro Manila,Metro Manila,Pawnshop
ECPay Web Portal,6120,INDIVIDUAL ACCOUNT,PBYY CURRENCY EXCHANGE,PBYY CURRENCY EXCHANGE_,86 N. DOMINGO ST. BRGY SAN PERFECTO SAN JUAN CITY,San Juan,Metro Manila,Metro Manila,Money Changer
ECPay Web Portal,6129,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA CLAVERIA BRANCH,CENTRO 4 CLAVERIA CAGAYAN,Claveria,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6130,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA PASUQUIN BRANCH,MAHARLIKA HWY.: POB. 2 PASUQUIN ILOCOS NORTE,Pasuquin,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,6131,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA SAN NICOLAS BRANCH,BRGY. 2 SAN NICOLAS ILOCOS NORTE,San Nicolas,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,6132,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA ALLACAPAN BRANCH,CENTRO EAST ALLACAPAN CAGAYAN,Allacapan,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6133,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA SOLSONA BRANCH,BRGY. 1: JUAN SOLSONA ILOCOS NORTE,Solsona,Ilocos Norte,North Luzon,Pawnshop
ECPay Web Portal,6134,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA CAMALANIUGAN BRANCH,OPPOSITE CAMALANIUGAN PUBLIC MARKET: BULALA CAMALANIUGAN CAGAYAN,Calamaniugan,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6135,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA GATTARAN BRANCH,CENTRO NORTE: GATTARAN: CAGAYAN,Gattaran,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6136,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA LAL-LO BRANCH,BAGUMBAYAN: LAL-LO: CAGAYAN,Lal-lo,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6137,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA STA ANA BRANCH,CASAMBALANGAN (PORT IRENE) SANTA ANA CAGAYAN,Santa Ana,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6138,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA APARRI BRANCH,CENTRO 14 (POB.) APARRI CAGAYAN,Aparri,Cagayan,North Luzon,Pawnshop
ECPay Web Portal,6139,TAGALA PAWNSHOP,TAGALA PAWNSHOP,TAGALA BULANAO TABUK BRANCH,BULANAO TABUK CITY KALINGA,Tabuk,Kalinga,North Luzon,Pawnshop
ECPay Web Portal,6146,INDIVIDUAL ACCOUNT,D.R TICKETING CENTRE,764 TICKETING OFFICE,764 M/L QUEZON ST. MANDAUE CITY,Mandaue,Cebu,Visayas,Travel Agency
ECPay Web Portal,6152,ENTERPRISE BANK INC.,ENTERPRISE BANK: INC.,MARIHATAG,POBLACION MARIHATAG: SURIGAO DEL SUR,Marihatag,Surigao del Sur,Mindanao,Bank
ECPay Web Portal,6153,INDIVIDUAL ACCOUNT,JESED REMITTANCE SERVICES,JESED 004- MAYSAN,MAYSAN: VALENZUELA CITY,Valenzuela,Metro Manila,Metro Manila,Remittance Center
ECPay Web Portal,6154,INDIVIDUAL ACCOUNT,JESED REMITTANCE SERVICES,JESED 003 - GEN LUIS,GEN LUIS ST.: NOVALICHES QUEZON CITY,Quezon City,Metro Manila,Metro Manila,Remittance Center
ECPay Web Portal,6174,INDIVIDUAL ACCOUNT,ROLEVAN PAWNSHOP,ROLEVAN SIB,MAHARLIKA HIGH WAY: POBLACION: SAN ILDEFONSO: BULACAN,San Ildefonso,Bulacan,North Luzon,Pawnshop
ECPay Web Portal,6175,INDIVIDUAL ACCOUNT,ROLEVAN PAWNSHOP,ROLEVAN MAIN,DE LEON ST.: POBLACION: SAN MIGUEL: BULACAN,San Miguel,Bulacan,North Luzon,Pawnshop
